date,venue_code,venue_name,race_number,finish_position,boat_number,racer_id,racer_name,exhibition_time,start_timing,race_time
2024-09-01,09,津,4,2,4,5250,嶋　田　　有　里,6.85,0.22,
2024-09-01,09,津,4,3,3,4425,大　井　　清　貴,6.88,0.21,
2024-09-01,09,津,5,1,1,5240,高　橋　　龍　治,6.86,0.15,1.57.7
2024-09-01,09,津,5,4,3,4519,清　水　　沙　樹,7.05,0.07,1.57.8
2024-09-01,09,津,5,2,2,3340,池　田　　雷　太,6.82,0.11,1.59.5
2024-09-01,09,津,5,4,4,4781,西　舘　　果　里,6.89,0.11,2.01.5
2024-09-01,09,津,5,3,6,4355,小　川　　広　大,7.1,0.27,
2024-09-01,09,津,5,4,5,4471,新　田　　泰　章,7.09,0.13,
2024-09-01,09,津,6,3,2,4440,萩　原　　知　哉,6.83,0.07,1.58.2
2024-09-01,09,津,6,1,1,4940,白　石　　有　美,7.0,0.03,2.00.5
2024-09-01,09,津,6,2,3,4023,柴　田　　友　和,6.97,0.07,2.02.2
2024-09-01,09,津,6,4,6,4853,前　原　　　　哉,6.93,0.12,2.03.9
2024-09-01,09,津,6,4,5,5334,樫　葉　　新　心,6.93,0.16,
2024-09-01,09,津,6,4,4,5265,大　廣　　咲　季,7.09,0.09,
2024-09-01,09,津,7,1,1,5279,石　渡　　翔一郎,7.18,0.21,1.17.3
2024-09-01,09,津,7,2,2,3935,岩　津　　徹　郎,7.17,0.21,1.18.0
2024-09-01,09,津,7,3,3,4252,松　下　　哲　也,7.22,0.21,1.18.8
2024-09-01,09,津,7,4,5,5295,田　上　　　　凜,7.16,0.26,1.19.4
2024-09-01,09,津,7,4,6,5153,佐　藤　　ほのか,7.06,0.29,
2024-09-01,09,津,7,4,4,5287,滝　沢　　織　寧,7.35,0.28,
2024-09-01,09,津,8,4,2,3699,富　永　　正　人,6.87,0.01,1.16.0
2024-09-01,09,津,8,1,1,4251,川　崎　　誠　志,6.97,0.08,1.17.2
2024-09-01,09,津,8,2,5,3256,三　角　　哲　男,6.95,0.05,1.18.4
2024-09-01,09,津,8,3,3,5254,羽　田　　妃　希,6.87,0.04,1.18.9
2024-09-01,09,津,8,4,4,5231,寺　田　　空　詩,6.91,0.12,
2024-09-01,09,津,8,4,6,5335,森　　　　陽　多,6.91,0.04,
2024-09-01,09,津,9,4,1,4003,表　　　　憲　一,6.95,0.17,1.16.1
2024-09-01,09,津,9,4,2,4471,新　田　　泰　章,6.98,0.15,1.17.2
2024-09-01,09,津,9,1,3,3708,岡　部　　貴　司,7.0,0.13,1.17.7
2024-09-01,09,津,9,2,4,4425,大　井　　清　貴,6.99,0.17,1.19.2
2024-09-01,09,津,9,3,5,3340,池　田　　雷　太,6.96,0.16,
2024-09-01,09,津,10,4,2,4286,平　田　　さやか,6.91,0.09,1.55.0
2024-09-01,09,津,10,1,3,4781,西　舘　　果　里,6.9,0.09,1.56.8
2024-09-01,09,津,10,4,1,4853,前　原　　　　哉,6.94,0.14,1.57.8
2024-09-01,09,津,10,3,4,4519,清　水　　沙　樹,6.97,0.21,1.59.2
2024-09-01,09,津,10,2,5,4893,渡　邉　　真奈美,6.86,0.15,
2024-09-01,09,津,10,4,6,4940,白　石　　有　美,6.95,0.21,
2024-09-01,09,津,11,3,1,4391,松　田　　祐　季,6.92,0.05,1.54.0
2024-09-01,09,津,11,2,5,5007,近　藤　　雄一郎,6.92,0.16,1.55.2
2024-09-01,09,津,11,4,2,3775,泉　　　　啓　文,6.87,0.13,1.57.3
2024-09-01,09,津,11,4,4,3807,岡　部　　　　哲,6.98,0.16,1.58.8
2024-09-01,09,津,11,4,6,3662,大　庭　　元　明,6.94,0.14,
2024-09-01,09,津,11,1,3,4009,小　林　　一　樹,6.9,0.14,
2024-09-01,09,津,12,2,1,4627,藤　原　　菜　希,6.92,0.09,1.54.8
2024-09-01,09,津,12,4,2,4845,前　田　　紗　希,6.95,0.24,1.56.4
2024-09-01,09,津,12,1,3,4224,大　橋　　栄里佳,6.87,0.25,1.56.9
2024-09-01,09,津,12,4,6,4536,喜　井　　つかさ,6.92,0.24,1.58.6
2024-09-01,09,津,12,4,5,4569,中　澤　　宏　奈,6.97,0.17,
2024-09-01,09,津,12,3,4,4909,薮　内　　瑞　希,6.84,0.19,
2024-09-01,09,津,1,2,6,3065,増　田　　弘　喜,6.95,0.12,1.52.2
2024-09-01,09,津,1,1,1,3922,菅　沼　　佳　昭,6.75,0.17,1.53.5
2024-09-01,09,津,1,4,2,3652,森　下　　　　勇,6.89,0.14,1.54.7
2024-09-01,09,津,1,3,4,4875,大　塚　　康　雅,6.88,0.27,1.56.1
2024-09-01,09,津,1,4,3,5292,佐　藤　　右　京,6.92,0.15,
2024-09-01,09,津,1,4,5,5357,田　中　　瀬里奈,6.93,0.15,
2024-09-01,09,津,2,3,3,4289,落　合　　直　子,6.85,0.12,1.50.8
2024-09-01,09,津,2,2,1,5223,森　清　　友　翔,6.83,0.12,1.52.8
2024-09-01,09,津,2,4,6,5301,岩　下　　巧　斗,6.89,0.12,1.53.1
2024-09-01,09,津,2,4,5,4260,中　越　　博　紀,6.97,0.09,1.55.3
2024-09-01,09,津,2,4,4,3870,寺　嶋　　　　雄,6.86,0.11,
2024-09-01,09,津,2,1,2,4809,外　崎　　　　悟,6.85,0.16,
2024-09-01,09,津,3,4,4,4121,富　永　　修　一,6.92,0.09,1.51.4
2024-09-01,09,津,3,2,3,4243,西　村　　　　歩,6.88,0.13,1.52.2
2024-09-01,09,津,3,4,6,4043,桐　本　　康　臣,7.03,0.17,1.54.0
2024-09-01,09,津,3,1,2,3544,豊　田　　訓　靖,6.89,0.16,1.55.6
2024-09-01,09,津,3,4,5,4202,浮　田　　圭　浩,6.94,0.16,
2024-09-01,09,津,3,3,1,3501,川　上　　昇　平,6.85,0.14,
2024-09-01,09,津,4,4,5,3992,関　口　　智　久,6.91,0.06,1.52.0
2024-09-01,09,津,4,4,6,4264,長　尾　　章　平,7.0,0.11,1.54.5
2024-09-01,09,津,4,4,2,4114,深　澤　　達　徳,6.85,0.22,1.56.2
2024-09-01,09,津,4,1,1,5079,大　石　　真　央,6.88,0.14,
2024-09-01,09,津,4,3,3,3928,林　　　　恵　祐,6.9,0.21,
2024-09-01,09,津,5,2,2,5182,宮　崎　　安　奈,6.89,0.09,1.51.1
2024-09-01,09,津,5,1,1,5150,坂　本　　雄　紀,6.83,0.04,1.52.3
2024-09-01,09,津,5,4,3,4875,大　塚　　康　雅,6.89,0.11,1.54.0
2024-09-01,09,津,5,4,4,4156,浜　野　　孝　志,6.9,0.13,1.54.9
2024-09-01,09,津,5,4,5,3922,菅　沼　　佳　昭,6.83,0.12,
2024-09-01,09,津,5,3,6,3790,佐　口　　達　也,7.04,0.14,
2024-09-01,09,津,6,1,1,4890,石　川　　　　諒,6.91,0.12,1.51.5
2024-09-01,09,津,6,3,2,4925,森　　　　悠　稀,6.88,0.17,1.52.3
2024-09-01,09,津,6,4,5,5043,中　村　　日　向,6.89,0.13,1.53.1
2024-09-01,09,津,6,2,3,4073,大　橋　　純一郎,6.93,0.11,1.53.9
2024-09-01,09,津,6,4,6,3652,森　下　　　　勇,6.93,0.18,
2024-09-01,09,津,6,4,4,5223,森　清　　友　翔,6.84,0.14,
2024-09-01,09,津,7,4,5,3501,川　上　　昇　平,6.93,0.08,1.52.3
2024-09-01,09,津,7,1,1,3944,山　口　　裕　二,6.83,0.14,1.53.3
2024-09-01,09,津,7,2,2,4202,浮　田　　圭　浩,6.86,0.18,1.54.4
2024-09-01,09,津,7,4,4,5301,岩　下　　巧　斗,6.9,0.16,1.56.3
2024-09-01,09,津,7,3,3,5096,上　原　　　　崚,6.86,0.13,
2024-09-01,09,津,7,4,6,5357,田　中　　瀬里奈,6.94,0.16,
2024-09-01,09,津,8,4,4,4151,下　河　　誉　史,6.86,0.18,1.51.8
2024-09-01,09,津,8,4,2,3065,増　田　　弘　喜,6.88,0.19,1.53.4
2024-09-01,09,津,8,1,1,5292,佐　藤　　右　京,6.84,0.27,1.54.2
2024-09-01,09,津,8,3,3,3929,杢　野　　誓　良,6.9,0.16,1.55.3
2024-09-01,09,津,8,4,6,4809,外　崎　　　　悟,6.85,0.17,
2024-09-01,09,津,8,2,5,3544,豊　田　　訓　靖,6.85,0.18,
2024-09-01,09,津,9,4,1,4243,西　村　　　　歩,6.8,0.26,1.50.8
2024-09-01,09,津,9,4,2,4283,石　井　　裕　美,6.86,0.17,1.53.5
2024-09-01,09,津,9,2,4,4289,落　合　　直　子,6.81,0.19,1.53.8
2024-09-01,09,津,9,4,6,5182,宮　崎　　安　奈,6.84,0.21,1.54.9
2024-09-01,09,津,9,1,3,3801,五反田　　　　忍,6.88,0.19,
2024-09-01,09,津,9,3,5,5079,大　石　　真　央,6.95,0.22,
2024-09-01,09,津,10,4,1,4264,長　尾　　章　平,6.84,0.14,1.57.7
2024-09-01,09,津,10,3,4,3928,林　　　　恵　祐,6.89,0.15,2.01.6
2024-09-01,09,津,10,2,5,4925,森　　　　悠　稀,6.89,0.08,2.04.9
2024-09-01,09,津,10,4,2,5043,中　村　　日　向,6.83,0.15,2.06.4
2024-09-01,09,津,10,1,3,4121,富　永　　修　一,6.87,0.15,
2024-09-01,09,津,11,3,1,4043,桐　本　　康　臣,6.79,0.15,1.51.9
2024-09-01,09,津,11,4,4,4073,大　橋　　純一郎,6.83,0.12,1.52.8
2024-09-01,09,津,11,4,6,4890,石　川　　　　諒,6.89,0.15,1.53.7
2024-09-01,09,津,11,2,5,4114,深　澤　　達　徳,6.83,0.1,1.53.9
2024-09-01,09,津,11,1,3,4156,浜　野　　孝　志,6.89,0.09,
2024-09-01,09,津,11,4,2,3992,関　口　　智　久,6.79,0.13,
2024-09-01,09,津,12,2,1,4446,和　田　　兼　輔,6.71,0.06,1.50.9
2024-09-01,09,津,12,4,2,4297,山　田　　哲　也,6.78,0.09,1.52.2
2024-09-01,09,津,12,3,4,4483,北　野　　輝　季,6.84,0.16,1.53.6
2024-09-01,09,津,12,4,6,4584,村　岡　　賢　人,6.88,0.13,1.54.5
2024-09-01,09,津,12,4,5,4547,中　田　　竜　太,6.91,0.14,
2024-09-01,09,津,12,1,3,4287,今　井　　貴　士,6.83,0.15,
2024-09-01,09,津,1,1,1,3664,鈴　木　　賢　一,6.76,0.11,1.52.3
2024-09-01,09,津,1,2,6,4887,富　澤　　祐　作,6.87,0.18,1.52.9
2024-09-01,09,津,1,3,4,4228,吉　田　　慎二郎,6.77,0.15,1.54.0
2024-09-01,09,津,1,4,2,3635,石　田　　政　吾,6.77,0.11,1.55.1
2024-09-01,09,津,1,4,3,4346,前　田　　健太郎,6.82,0.11,1.57.7
2024-09-01,09,津,1,4,5,5302,秋　末　　秦　悟,6.77,0.41,1.58.8
2024-09-01,09,津,2,1,2,4794,和　田　　拓　也,6.67,0.11,1.52.4
2024-09-01,09,津,2,2,1,4229,市　川　　美　宏,6.86,0.2,1.54.3
2024-09-01,09,津,2,3,3,3072,西　田　　　　靖,6.71,0.15,1.55.3
2024-09-01,09,津,2,4,5,4663,籾　山　　佳　岳,6.8,0.14,1.56.1
2024-09-01,09,津,2,4,6,4637,中　田　　友　也,6.78,0.2,1.57.6
2024-09-01,09,津,2,4,4,4496,内　堀　　　　学,6.83,0.13,1.59.6
2024-09-01,09,津,3,1,2,3833,中　辻　　博　訓,6.66,0.11,1.52.4
2024-09-01,09,津,3,2,3,3853,岩　崎　　正　哉,6.73,0.16,1.53.1
2024-09-01,09,津,3,3,1,4332,村　上　　彰　一,6.71,0.09,1.54.7
2024-09-01,09,津,3,4,4,3681,山　谷　　　　央,6.65,0.16,1.55.7
2024-09-01,09,津,3,4,6,3455,谷　本　　幸　司,6.72,0.17,1.57.3
2024-09-01,09,津,3,4,5,5313,鈴　木　　唯　央,6.68,0.2,1.59.3
2024-09-01,09,津,4,1,1,4889,後　藤　　盛　也,6.74,0.06,1.50.2
2024-09-01,09,津,4,2,4,4580,長谷川　　雅　和,6.76,0.09,1.52.6
2024-09-01,09,津,4,3,3,4451,松　崎　　祐太郎,6.8,0.08,1.54.4
2024-09-01,09,津,4,4,6,3566,川　添　　英　正,6.8,0.19,1.55.7
2024-09-01,09,津,4,4,2,3430,角　浜　　　　修,6.76,0.07,1.55.8
2024-09-01,09,津,4,4,5,3273,石　田　　　　豪,6.81,0.15,1.56.3
2024-09-01,09,津,5,1,1,4759,今　泉　　友　吾,6.83,0.08,1.50.9
2024-09-01,09,津,5,2,2,4069,山　本　　修　一,6.77,0.05,1.51.7
2024-09-01,09,津,5,3,6,5220,青　木　　　　蓮,6.74,0.08,1.53.1
2024-09-01,09,津,5,4,3,3905,天　野　　友　和,6.74,0.07,1.54.6
2024-09-01,09,津,5,4,5,3507,藤　井　　　　徹,6.76,0.08,1.55.8
2024-09-01,09,津,5,4,4,5330,安河内　　鈴之介,6.68,0.12,1.57.7
2024-09-01,09,津,6,1,1,3826,村　田　　修　次,6.79,0.1,1.52.5
2024-09-01,09,津,6,2,3,4887,富　澤　　祐　作,6.65,0.09,1.54.1
2024-09-01,09,津,6,3,2,4648,木　村　　亮　太,6.75,0.14,1.55.5
2024-09-01,09,津,6,4,5,4229,市　川　　美　宏,6.87,0.24,1.56.2
2024-09-01,09,津,6,4,4,4103,山　崎　　善　庸,6.72,0.22,1.57.1
2024-09-01,09,津,6,4,6,5100,栗　原　　一　馬,6.71,0.23,1.59.1
2024-09-01,09,津,7,1,1,4713,白　神　　　　優,6.72,0.11,1.51.3
2024-09-01,09,津,7,2,2,4332,村　上　　彰　一,6.72,0.11,1.52.4
2024-09-01,09,津,7,3,3,3257,田　頭　　　　実,6.83,0.09,1.54.6
2024-09-01,09,津,7,4,5,4637,中　田　　友　也,6.9,0.15,1.55.6
2024-09-01,09,津,7,4,4,3075,中　村　　裕　将,6.8,0.14,1.57.4
2024-09-01,09,津,7,4,6,5302,秋　末　　秦　悟,6.82,0.41,1.59.0
2024-09-01,09,津,8,1,1,4787,椎　名　　　　豊,6.75,0.25,1.52.5
2024-09-01,09,津,8,2,5,3963,原　田　　秀　弥,6.76,0.19,1.54.5
2024-09-01,09,津,8,3,3,3664,鈴　木　　賢　一,6.81,0.26,1.56.0
2024-09-01,09,津,8,4,2,3566,川　添　　英　正,6.76,0.33,1.56.9
2024-09-01,09,津,8,4,4,3596,河　上　　年　昭,6.66,0.21,2.01.1
2024-09-01,09,津,9,1,3,4496,内　堀　　　　学,6.67,0.09,1.52.8
2024-09-01,09,津,9,2,4,4889,後　藤　　盛　也,6.76,0.08,1.53.0
2024-09-01,09,津,9,3,5,4740,齋　藤　　達　希,6.8,0.19,1.54.8
2024-09-01,09,津,9,4,1,4346,前　田　　健太郎,6.75,0.13,1.56.3
2024-09-01,09,津,9,4,2,3507,藤　井　　　　徹,6.78,0.19,1.57.3
2024-09-01,09,津,9,4,6,4177,萬　　　　正　嗣,6.79,0.17,1.59.8
2024-09-01,09,津,10,1,3,4228,吉　田　　慎二郎,6.77,0.17,1.51.5
2024-09-01,09,津,10,2,5,5330,安河内　　鈴之介,6.65,0.14,1.52.8
2024-09-01,09,津,10,3,4,3853,岩　崎　　正　哉,6.77,0.16,1.55.0
2024-09-01,09,津,10,4,1,4663,籾　山　　佳　岳,6.83,0.12,1.55.8
2024-09-01,09,津,10,4,2,4325,新　出　　浩　司,6.75,0.11,1.56.6
2024-09-01,09,津,10,4,6,3430,角　浜　　　　修,6.73,0.13,1.58.6
2024-09-01,09,津,11,1,3,3635,石　田　　政　吾,6.83,0.15,1.51.6
2024-09-01,09,津,11,2,5,4069,山　本　　修　一,6.83,0.14,1.52.3
2024-09-01,09,津,11,3,1,4794,和　田　　拓　也,6.79,0.16,1.54.3
2024-09-01,09,津,11,4,4,3257,田　頭　　　　実,6.84,0.12,1.56.2
2024-09-01,09,津,11,4,2,4580,長谷川　　雅　和,6.77,0.25,1.56.9
2024-09-01,09,津,11,4,6,3681,山　谷　　　　央,6.86,0.15,1.57.5
2024-09-01,09,津,12,1,3,4787,椎　名　　　　豊,6.79,0.17,1.51.1
2024-09-01,09,津,12,2,1,3833,中　辻　　博　訓,6.74,0.16,1.52.8
2024-09-01,09,津,12,3,4,4759,今　泉　　友　吾,6.77,0.15,1.53.8
2024-09-01,09,津,12,4,2,4451,松　崎　　祐太郎,6.79,0.22,1.55.4
2024-09-01,09,津,12,4,6,3826,村　田　　修　次,6.8,0.16,1.56.1
2024-09-01,09,津,12,4,5,4713,白　神　　　　優,6.76,0.09,1.58.1
2024-10-01,,,1,4,2,4272,大　場　　広　孝,6.95,0.2,1.50.6
2024-10-01,,,1,2,1,4440,萩　原　　知　哉,7.0,0.25,1.51.8
2024-10-01,,,1,3,3,5264,登　　　　みひ果,6.98,0.21,1.52.4
2024-10-01,,,1,4,6,4257,古　川　　　　健,6.96,0.16,1.53.6
2024-10-01,,,1,1,4,4005,瀬　川　　公　則,6.94,0.2,
2024-10-01,,,1,4,5,5003,来　田　　衣　織,6.98,0.19,
2024-10-01,,,2,4,3,3730,塩　崎　　優　司,6.99,0.14,1.50.9
2024-10-01,,,2,1,6,3580,水　口　　由　紀,6.93,0.22,1.51.6
2024-10-01,,,2,3,4,5117,冨名腰　　桃　奈,6.94,0.19,1.53.4
2024-10-01,,,2,2,1,4171,榎　　　　幸　司,6.97,0.21,1.53.7
2024-10-01,,,2,4,5,4600,井　内　　将太郎,6.97,0.16,
2024-10-01,,,2,4,2,3434,松　尾　　宣　邦,7.0,0.27,
2024-10-01,,,3,1,3,4653,小　野　　達　哉,6.93,0.1,1.49.2
2024-10-01,,,3,3,4,4465,大　西　　　　賢,6.99,0.12,1.51.3
2024-10-01,,,3,4,5,4248,岡　本　　　　大,7.01,0.14,1.52.7
2024-10-01,,,3,2,6,4663,籾　山　　佳　岳,6.9,0.11,1.53.0
2024-10-01,,,3,4,1,3458,東　　　　健　介,6.98,0.11,
2024-10-01,,,3,4,2,4259,真　庭　　明　志,7.02,0.12,
2024-10-01,,,4,4,5,4037,別　府　　正　幸,6.97,0.08,1.50.8
2024-10-01,,,4,2,4,4053,芦　澤　　　　望,6.98,0.1,1.51.3
2024-10-01,,,4,4,1,4435,服　部　　達　哉,6.98,0.15,1.52.2
2024-10-01,,,4,1,3,3315,広　瀬　　聖　仁,6.98,0.17,1.53.8
2024-10-01,,,4,4,2,4598,加　藤　　政　彦,6.99,0.14,
2024-10-01,,,4,3,6,4705,吉　川　　勇　作,7.01,0.17,
2024-10-01,,,5,4,1,4718,北　川　　太　一,6.95,0.17,1.49.8
2024-10-01,,,5,4,3,4302,西　野　　翔　太,6.93,0.04,1.51.1
2024-10-01,,,5,1,2,3527,中　嶋　　誠一郎,6.99,0.07,1.52.8
2024-10-01,,,5,4,5,4226,村　田　　浩　司,6.96,0.13,1.54.5
2024-10-01,,,5,3,4,5264,登　　　　みひ果,6.97,0.17,
2024-10-01,,,5,2,6,3568,木　村　　光　宏,6.96,0.07,
2024-10-01,,,6,4,1,3790,佐　口　　達　也,6.97,0.0,1.50.3
2024-10-01,,,6,3,2,4643,近　江　　翔　吾,6.92,0.03,1.50.8
2024-10-01,,,6,4,6,4531,武　富　　智　亮,7.02,0.08,1.53.5
2024-10-01,,,6,4,5,5005,石　田　　貴　洋,7.0,0.06,1.54.3
2024-10-01,,,6,2,3,4005,瀬　川　　公　則,7.01,0.03,
2024-10-01,,,6,1,4,3752,宇　土　　泰　就,7.02,0.07,
2024-10-01,,,7,4,3,3900,香　川　　素　子,6.94,0.17,1.50.1
2024-10-01,,,7,2,5,4941,孫　崎　　百　世,6.97,0.16,1.51.8
2024-10-01,,,7,4,4,3580,水　口　　由　紀,6.96,0.19,1.53.1
2024-10-01,,,7,4,6,5277,井　上　　未　都,6.91,0.06,1.54.0
2024-10-01,,,7,3,2,3470,新　田　　芳　美,7.01,0.16,
2024-10-01,,,7,1,1,5003,来　田　　衣　織,6.94,0.23,
2024-10-01,,,8,2,1,4538,笠　置　　博　之,6.99,0.09,1.50.2
2024-10-01,,,8,4,3,4292,麻　生　　慎　介,7.04,0.07,1.51.7
2024-10-01,,,8,3,6,4351,里　岡　　右　貴,6.99,0.13,1.52.0
2024-10-01,,,8,4,2,4440,萩　原　　知　哉,7.05,0.07,1.54.2
2024-10-01,,,8,1,4,3434,松　尾　　宣　邦,7.02,0.13,
2024-10-01,,,8,4,5,3458,東　　　　健　介,7.02,0.28,
2024-10-01,,,9,3,2,4850,野　中　　一　平,6.95,0.1,1.50.9
2024-10-01,,,9,4,4,4248,岡　本　　　　大,7.01,0.1,1.51.7
2024-10-01,,,9,4,1,5002,上　田　　健　太,6.89,0.13,1.53.3
2024-10-01,,,9,1,5,3983,須　藤　　博　倫,6.98,0.1,1.54.3
2024-10-01,,,9,2,6,4272,大　場　　広　孝,7.04,0.13,
2024-10-01,,,9,4,3,4037,別　府　　正　幸,6.96,0.16,
2024-10-01,,,10,1,1,4302,西　野　　翔　太,6.89,0.18,1.50.1
2024-10-01,,,10,4,4,4516,野　口　　勝　弘,6.88,0.16,1.51.8
2024-10-01,,,10,2,3,4539,金　子　　賢　志,6.92,0.21,1.53.3
2024-10-01,,,10,3,2,3752,宇　土　　泰　就,6.92,0.27,1.54.2
2024-10-01,,,10,4,5,4435,服　部　　達　哉,6.94,0.17,
2024-10-01,,,10,4,6,4410,井　上　　大　輔,6.98,0.15,
2024-10-01,,,11,1,1,3900,香　川　　素　子,6.87,0.1,1.49.6
2024-10-01,,,11,2,2,5005,石　田　　貴　洋,6.94,0.13,1.51.5
2024-10-01,,,11,4,5,4653,小　野　　達　哉,6.94,0.21,1.52.1
2024-10-01,,,11,3,4,3527,中　嶋　　誠一郎,6.95,0.23,1.53.2
2024-10-01,,,11,4,3,4600,井　内　　将太郎,6.97,0.11,
2024-10-01,,,11,4,6,4053,芦　澤　　　　望,6.96,0.24,
2024-10-01,,,12,1,1,4643,近　江　　翔　吾,6.9,0.03,1.50.3
2024-10-01,,,12,4,5,4171,榎　　　　幸　司,7.02,0.08,1.51.5
2024-10-01,,,12,4,6,4598,加　藤　　政　彦,6.97,0.09,1.53.1
2024-10-01,,,12,2,3,4718,北　川　　太　一,6.92,0.07,1.53.8
2024-10-01,,,12,4,4,4663,籾　山　　佳　岳,6.91,0.04,
2024-10-01,,,12,3,2,4941,孫　崎　　百　世,6.93,0.13,
2024-10-01,,,1,1,4,4864,小　川　　日紀太,6.81,0.15,1.50.8
2024-10-01,,,1,2,1,3809,吉　田　　　　光,6.83,0.24,1.51.5
2024-10-01,,,1,4,5,3507,藤　井　　　　徹,6.83,0.19,1.53.7
2024-10-01,,,1,4,6,5059,冨　田　　　　祥,6.86,0.13,1.55.1
2024-10-01,,,1,4,2,3701,大　西　　隆　洋,6.89,0.27,1.56.2
2024-10-01,,,1,3,3,3459,中　野　　和　裕,6.83,0.19,1.59.0
2024-10-01,,,2,2,1,4980,佐々木　　完　太,6.8,0.18,1.49.3
2024-10-01,,,2,4,3,4873,蒲　原　　健　太,6.84,0.25,1.51.6
2024-10-01,,,2,4,5,3992,関　口　　智　久,6.82,0.17,1.53.5
2024-10-01,,,2,1,6,3539,金　子　　順　一,6.8,0.24,1.54.2
2024-10-01,,,2,4,2,4230,濱　崎　　直　矢,6.83,0.24,1.54.5
2024-10-01,,,2,3,4,5081,篠　原　　飛　翔,6.87,0.24,1.56.8
2024-10-01,,,3,4,5,4822,百　武　　　　翔,6.82,0.26,1.50.2
2024-10-01,,,3,1,3,3548,室　田　　泰　史,6.81,0.15,1.51.1
2024-10-01,,,3,4,1,5066,鈴　木　　孝　明,6.72,0.24,1.53.0
2024-10-01,,,3,3,4,4876,梅　木　　敬　太,6.83,0.18,1.54.0
2024-10-01,,,3,4,2,3430,角　浜　　　　修,6.82,0.21,1.55.0
2024-10-01,,,3,2,6,5348,小　林　　甘　寧,6.84,0.24,1.56.7
2024-10-01,,,4,4,1,4366,前　沢　　丈　史,6.74,0.15,1.49.2
2024-10-01,,,4,1,3,4740,齋　藤　　達　希,6.83,0.11,1.51.1
2024-10-01,,,4,2,4,5026,安河内　　　　健,6.82,0.21,1.52.5
2024-10-01,,,4,4,5,3849,中　岡　　正　彦,6.83,0.08,1.54.2
2024-10-01,,,4,4,2,3581,加　木　　　　郁,6.82,0.17,1.54.8
2024-10-01,,,4,3,6,5339,石　井　　伸　長,6.77,0.11,1.55.2
2024-10-01,,,5,1,2,4778,堤　　　　啓　輔,6.85,0.14,1.50.1
2024-10-01,,,5,4,3,4073,大　橋　　純一郎,6.78,0.16,1.51.2
2024-10-01,,,5,3,4,4210,松　村　　康　太,6.81,0.18,1.53.5
2024-10-01,,,5,2,6,3690,河　合　　三　弘,6.81,0.25,1.54.3
2024-10-01,,,5,4,5,3699,富　永　　正　人,6.8,0.19,1.55.5
2024-10-01,,,5,4,1,4245,高　橋　　直　哉,6.73,0.15,1.55.6
2024-10-01,,,6,4,1,3912,川　原　　正　明,6.78,0.13,1.50.4
2024-10-01,,,6,3,2,3957,大　谷　　直　弘,6.84,0.16,1.52.5
2024-10-01,,,6,4,5,4980,佐々木　　完　太,6.81,0.19,1.52.7
2024-10-01,,,6,2,3,4122,安　東　　幸　治,6.85,0.16,1.53.4
2024-10-01,,,6,4,6,4269,杉　山　　裕　也,6.81,0.17,1.54.5
2024-10-01,,,6,1,4,3809,吉　田　　　　光,6.91,0.15,1.56.1
2024-10-01,,,7,2,5,3956,横　澤　　剛　治,6.85,0.15,1.50.0
2024-10-01,,,7,1,1,3992,関　口　　智　久,6.79,0.11,1.51.9
2024-10-01,,,7,4,4,4650,中　山　　雄　太,6.78,0.21,1.53.4
2024-10-01,,,7,4,6,3459,中　野　　和　裕,6.85,0.2,1.54.3
2024-10-01,,,7,3,2,4952,吉　武　　真　也,6.83,0.16,1.55.6
2024-10-01,,,7,4,3,3922,菅　沼　　佳　昭,6.85,0.15,1.56.1
2024-10-01,,,8,4,2,4526,池　田　　雄　祐,6.78,0.12,1.50.0
2024-10-01,,,8,1,4,4985,井　本　　昌　也,6.83,0.13,1.52.6
2024-10-01,,,8,4,3,3539,金　子　　順　一,6.87,0.19,1.53.7
2024-10-01,,,8,3,6,3701,大　西　　隆　洋,6.94,0.16,1.54.8
2024-10-01,,,8,2,1,4822,百　武　　　　翔,6.82,0.11,1.55.7
2024-10-01,,,8,4,5,4374,永　田　　義　紘,6.87,0.15,1.56.4
2024-10-01,,,9,1,5,4366,前　沢　　丈　史,6.9,0.08,1.50.0
2024-10-01,,,9,3,2,3690,河　合　　三　弘,6.89,0.23,1.52.4
2024-10-01,,,9,4,1,3507,藤　井　　　　徹,6.84,0.16,1.53.7
2024-10-01,,,9,4,3,4908,上　田　　龍　星,6.87,0.08,1.55.2
2024-10-01,,,9,2,6,3430,角　浜　　　　修,6.85,0.16,1.55.7
2024-10-01,,,9,4,4,4873,蒲　原　　健　太,6.92,0.12,1.56.2
2024-10-01,,,10,1,1,3548,室　田　　泰　史,6.88,0.11,1.50.7
2024-10-01,,,10,3,2,4428,有　賀　　達　也,6.84,0.14,1.51.9
2024-10-01,,,10,4,5,3912,川　原　　正　明,6.9,0.09,1.53.4
2024-10-01,,,10,4,6,4035,杉　江　　浩　明,6.89,0.12,1.54.7
2024-10-01,,,10,2,3,4210,松　村　　康　太,6.84,0.2,1.55.5
2024-10-01,,,10,4,4,4230,濱　崎　　直　矢,6.93,0.13,1.56.1
2024-10-01,,,11,4,3,4650,中　山　　雄　太,6.89,0.04,1.49.5
2024-10-01,,,11,2,2,3772,一　柳　　和　孝,6.94,0.04,1.51.2
2024-10-01,,,11,4,5,4245,高　橋　　直　哉,6.9,0.09,1.52.6
2024-10-01,,,11,1,1,4934,佐々木　　翔　斗,6.97,0.02,1.54.8
